10,17,197781,https://sofifa.com/player/197781/francisco-roman-alarcon-suarez/19/159222,Isco,Francisco Román Alarcón Suárez,26,21/04/1992,176,79,Spain,Real Madrid,89,92,83000000,325000,"CAM, CM, LW",Right,3,3,4,High/Medium,Normal,Yes,176400000.0,"#Dribbler, #Playmaker  ",SUB,22,,03/07/2013,2022,LW,22.0,72.0,81.0,85.0,93.0,61.0,62.0,,,,,,,"Selfish, Finesse Shot, Flair, Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",75,85,55,89,65,94,88,74,84,95,75,69,87,79,90,69,64,70,59,89,58,66,80,90,76,86,60,64,51,10,8,12,15,6,78+3,78+3,78+3,85+3,84+3,84+3,84+3,85+3,87+3,87+3,87+3,84+3,84+3,84+3,84+3,84+3,72+3,73+3,73+3,73+3,72+3,69+3,63+3,63+3,63+3,69+3, Spain Primera Division (1),201.0,26.0,1102.0,"['87/88', 'Isco is a weird player. On his day, he looks like the best midfielder to ever play the game, and on his off days, he looks like Jack Rodwell. So funny.', 'Nigga just leave madrid already, btw his free kicks are pretty good 76 is underrated imo', 'you just love to see people on this platform use the n-word', ""Are you surprised? He's a Lazio fan..."", 'Should be upgraded.', ""I could see him doing well at a team like Arsenal or Chelsea but his workrate and physical ability may be too low for the prem. On the other hand I could also see him being an absolute magician for them, but that's the problem with Isco he's too inconsistent and I'm really not sure why, I think he deserves 86 for his raw technical ability on the ball. "", '87/89', 'Way too high, with all due respect...', 'I’ve said it before and I’ll say it again, on his day Isco is top 5 midfielders in the world ', 'For sure but he just isn’t on his day enough ', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",7963,Isco,Real Madrid,Spain,1186,3,10
11,23,168542,https://sofifa.com/player/168542/david-josue-jimenez-silva/19/159222,David Silva,David Josué Jiménez Silva,32,08/01/1986,173,67,Spain,Manchester City,89,89,51500000,275000,"CAM, CM",Left,4,2,4,High/Medium,Normal,Yes,95300000.0,"#Dribbler, #Playmaker  , #Acrobat",LCM,21,,14/07/2010,2020,,,66.0,74.0,87.0,90.0,50.0,60.0,,,,,,,"Avoids Using Weaker Foot, Finesse Shot, Flair, Playmaker (CPU AI Only), Takes Finesse Free Kicks",83,73,54,92,80,89,82,76,81,93,69,64,92,87,90,71,64,78,52,73,56,48,88,92,75,92,57,50,29,6,15,7,6,12,76+3,76+3,76+3,84+3,83+3,83+3,83+3,84+3,86+3,86+3,86+3,84+3,83+3,83+3,83+3,84+3,68+3,68+3,68+3,68+3,68+3,63+3,56+3,56+3,56+3,63+3, English Premier League (1),48.0,8.0,177.0,"['Magician 🎩 ', 'Why U downgrade him es? I dont get IT. He is still in top Level wegen He Plays. ', 'I will miss the guy as Liverpool fan I was always jealous of not having him. I will miss him lighting up the premier League all time midfielder for me', 'Ea kys', 'Don’t go to Miami, I don’t wanna see my team get harassed by your skills', 'Made a verbal agreement to join Inter Miami', 'I still remember when he moved to Man City in 2010. What a world-class player!', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",2541,David Silva,Manchester City,Spain,2411,6,17
12,24,178603,https://sofifa.com/player/178603/mats-hummels/19/159222,M. Hummels,Mats  Hummels,29,16/12/1988,191,92,Germany,FC Bayern München,89,89,51500000,165000,CB,Right,4,3,3,High/Medium,Normal,Yes,85000000.0,"#Tackling , #Tactician ",LCB,5,,01/07/2016,2021,LCB,5.0,65.0,58.0,76.0,72.0,90.0,76.0,,,,,,,"Long Passer (CPU AI Only), Playmaker (CPU AI Only)",64,55,87,82,60,68,65,53,85,81,62,68,63,88,60,71,68,66,85,51,69,92,56,79,68,91,89,92,90,15,6,10,5,6,69+3,69+3,69+3,69+3,70+3,70+3,70+3,69+3,72+3,72+3,72+3,71+3,78+3,78+3,78+3,71+3,79+3,84+3,84+3,84+3,79+3,81+3,86+3,86+3,86+3,81+3, German 1. Bundesliga (1),110.0,22.0,439.0,"[""Damn, he's so slow now"", '89/89, 60 acceleration', 'Man, his long passing is simply sublime !', 'Always seemed strange for him to have High/Medium workrates. Is this even accurate? How can you tell with a CB?', 'Ball playing CB usually tend to have high offensive workrates', ""You can tell by how much he pushes forward or by how much he likes to play the ball further upwards on the pitch... some CB's tend to make runs just like strikers would, and ive seen Hummels do it a couple times irl"", 'Would love to play him cdm', 'they realy cant upgrade his pace without downgradeing his acc he isnt that slow ea, he is actually half decent pace should be in the 60s imo', 'Löw should really call him to get back in the NT, with Süle out injured, Germany doesn’t have a single World class CB. ', '', 'He could still be very important for the German NT imo. ', 'Agreed would love to see him play in the euros this summer.', 'currently, the best german defender.', 'in 3-5-1-1 formation, ginter hummels süle. for the euro', 'Ya Not calling him up wud be a big mistake', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",3368,M. Hummels,Bayern München,Germany,1775,1,7
13,28,200145,https://sofifa.com/player/200145/carlos-henrique-venancio-casimiro/19/159222,Casemiro,Carlos Henrique Venancio Casimiro,26,23/02/1992,185,84,Brazil,Real Madrid,88,91,61500000,285000,CDM,Right,3,3,2,Medium/High,Normal,Yes,130700000.0,"#Tackling , #Tactician , #Strength, #Complete Defender",CDM,14,,11/07/2013,2021,,,62.0,69.0,75.0,72.0,87.0,88.0,,,,,,,"Power Free-Kick, Long Shot Taker (CPU AI Only)",52,59,76,85,53,69,59,74,82,78,59,65,62,84,66,86,88,87,89,79,87,87,69,77,66,84,88,90,87,13,14,16,12,12,72+3,72+3,72+3,69+3,73+3,73+3,73+3,69+3,74+3,74+3,74+3,71+3,80+3,80+3,80+3,71+3,78+3,85+3,85+3,85+3,78+3,79+3,85+3,85+3,85+3,79+3, Spain Primera Division (1),103.0,19.0,633.0,"['He is the best player in la liga this season ', 'Always said he was the best CDM itw. People were really comparing him to Fabinho and Kante...', 'Kante is so overrated. Man has been dusted for more than a year now, but he is cute and waves at the camera so no one cares ', 'Sex me bro', 'Casemiro and Kanté should be the same rating', 'IM ROLLING ON THE FLOOR LMFAOOOOO', 'You clearly see how important he is for real.. he is the most important player imo. ', '90/91', ""He's really carrying Real midfield. Without him, their midfield was just awful against Real Sociedad "", 'Tank', ""Can't wait to see Casemiro and Fabinho together in Brazil midfield. These two can boss any midfield in the world."", ""we're kinda afraid to play 2 CDM because of our last years playing under defensive-minded coaches, but both Fabinho and Casemiro are very good on the ball and that could be the physical presence Coutinho needed to play well, yeah I'm really excited "", 'After such an amazing display against Atletico, he should get a raise, no doubt. 89/91 ', 'Seriously this guy is the best player in the world in his position for years now.. ', 'he absolutely deserves 90 and I can see him reaching 91 by the end of the season. He’s the master of DM. Absolute beast ', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",7968,Casemiro,Real Madrid,Luxembourg,2315,3,8
14,33,162835,https://sofifa.com/player/162835/samir-handanovic/19/159222,S. Handanovič,Samir Handanovič,33,14/07/1984,193,92,Slovenia,Inter,88,88,30000000,110000,GK,Right,3,2,1,Medium/Medium,Normal,Yes,51000000.0,,GK,1,,01/07/2012,2021,,,,,,,,,87.0,86.0,69.0,89.0,53.0,89.0,"Puncher, GK Long Throw, 1-on-1 Rush",12,10,10,36,12,12,12,14,34,16,51,55,47,83,36,22,78,41,71,19,25,22,12,41,23,69,25,10,13,87,86,69,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,, Italian Serie A (1),32.0,4.0,141.0,"['Imagine being a small country and having two of the best goalkeepers in the world and thus just being able to play one of them. The other one sits on the bench with a bunch of crap players (in comparison with him), with all due respect. I know Handanovic has quit.', '90 diving', '90 positioning', '90 reflex ', '86 handling ', '75 kicking ', '90/90 overall!!!', ""90/90 this guy is a beast, smart goalie this one!!! Should have been upgraded for being the best last season too so I'm surprised that he didnt "", 'Is he good this season? If not or if he is aging, would you want Inter Milan to buy a new goalkeeper?', ""He's still as good as ever. We'll have to find his replacement eventually but right now it's not a priority"", ""I would say right now it's ok, he is still at his top if not better, getting a young goalie means that that goalie is on the bench! "", 'A little bit downgraded for his performance in this season', 'Lower reflexes and diving', '87/87', ""Not sure what you're talking about"", 'You trolling dude? Lol', 'Il capitano.', '', '99/99', 'He is an excellent goalkeeper, one of the best of the world, but for his age, he deserves 87/87.']",4616,S. Handanovič,Inter Milan,Slovenia,3420,0,17
15,34,164240,https://sofifa.com/player/164240/thiago-emiliano-da-silva/19/159222,Thiago Silva,Thiago Emiliano da Silva,33,22/09/1984,183,82,Brazil,Paris Saint-Germain,88,88,24000000,165000,CB,Right,4,3,2,High/High,Normal,Yes,44400000.0,"#Tackling , #Tactician ",LCB,2,,01/07/2012,2020,,,71.0,54.0,73.0,69.0,88.0,79.0,,,,,,,"Leadership, Power Header",60,38,81,80,63,62,61,64,80,80,70,72,68,82,68,71,90,74,82,68,76,89,59,72,60,81,88,89,85,9,12,5,9,10,66+3,66+3,66+3,66+3,67+3,67+3,67+3,66+3,70+3,70+3,70+3,69+3,75+3,75+3,75+3,69+3,78+3,82+3,82+3,82+3,78+3,80+3,84+3,84+3,84+3,80+3, French Ligue 1 (1),52.0,75.0,262.0,"['Neymar 93', 'Mbappé 91', 'T.Silva 90', 'Icardi 89', 'Di Maria 89', 'Verratti 89', 'Navas 89', 'Marquinhos 87', 'Cavani 85', 'Gueye 85 ', 'Sarabia 84', 'Kimpembe 84', 'Bernat 83', 'Draxler 82', 'Herrera 82', 'Paredes 82', 'Abdou Diallo 81 ', 'Kehrer 81 ', 'Meunier 79', 'Choupo-Moting 77']",3316,Thiago Silva,PSG,Brazil,2079,0,14
16,36,167948,https://sofifa.com/player/167948/hugo-lloris/19/159222,H. Lloris,Hugo Lloris,31,26/12/1986,188,82,France,Tottenham Hotspur,88,88,36000000,150000,GK,Left,4,1,1,Medium/Medium,Lean,Yes,66600000.0,,GK,1,,01/08/2012,2022,GK,1.0,,,,,,,88.0,84.0,68.0,92.0,63.0,83.0,"Avoids Using Weaker Foot, Rushes Out Of Goal, Comes For Crosses",13,10,10,50,11,10,11,10,50,34,65,62,55,85,54,23,74,41,43,14,31,27,10,30,40,65,29,10,18,88,84,68,83,92,,,,,,,,,,,,,,,,,,,,,,,,,,, English Premier League (1),52.0,3.0,233.0,"[""He's retarded"", 'At 33 he is still so quick. MOTM vs City imo', 'Surprised at how fast he returned from his awful arm injury. And back to his bets form it seems', 'Finally', 'Agree, he was so bad this past few months.', '88wow', 'Lol, chill guys, why downgrading a injured player? Lmao', '86/86', '81 81', ""Wow, 43 Strength, he's not that weak isn't he?"", 'I want to save you all a headache! In FIFA 20 he makes mistakes constantly! All he does is punch the ball away and it leads a lot of time to the net being wide open for the easy goal. You’ve been warned.', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",2211,H. Lloris,Tottenham Hotspur,France,2970,0,12
17,38,176676,https://sofifa.com/player/176676/marcelo-vieira-da-silva/19/159222,Marcelo,Marcelo Vieira da Silva Júnior,30,12/05/1988,174,80,Brazil,Real Madrid,88,88,43000000,285000,LB,Left,4,4,5,High/Low,Normal,Yes,88200000.0,"#Dribbler, #Crosser, #Acrobat",LB,12,,01/01/2007,2022,,,82.0,71.0,83.0,90.0,81.0,82.0,,,,,,,Flair,90,67,75,84,54,90,85,67,76,92,83,82,86,88,86,83,76,91,78,70,84,85,85,82,59,86,75,85,86,12,5,5,5,9,80+3,80+3,80+3,84+3,83+3,83+3,83+3,84+3,83+3,83+3,83+3,85+3,84+3,84+3,84+3,85+3,86+3,83+3,83+3,83+3,86+3,85+3,81+3,81+3,81+3,85+3, Spain Primera Division (1),54.0,15.0,251.0,"['He’s finished. Every time he plays we concede shit loads of goals from his side. Doesn’t have the work rate to play a LB. should leave and play for a team as LM', 'If we play with Marcelo we also have to play Case. Otherwose it will be a defensive disasterclass', 'He was awful against Real Sociedad today. Ferland Mendy >>>>', 'He wasnt awful, but not amazing either', 'Awful in defence and decent in attack, as usual', 'how is he 2 lower than Alba...', '85/85', '87 rated LW RW lol', 'That Dribbling though.', 'Gonna be a sad day when he is gone, will never see a fullback with his skill level. More technical than pretty much every winger of his generation, sick delivery, flair for days two good feet and would finish off chances when he got one.', ""And his tackling never got enough credit either, yeah he left gaps but that was on purpose, all the coaches knew letting him bomb forward would benefit us overall (like with Alves for Barca) Everytime he was injured or suspended we were so stiffled by it. Such a good creator. Best LB i've seen personally, end of an era when this magician moves on."", 'Crossing downgrade was really unnecessary ', 'Yep, anyway he deserved a downgrade', 'Yeah I guess', 'Why downgrade? Hes a legend! coming from a barca fan', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",7959,Marcelo,Real Madrid,Brazil,1854,2,4
18,354,180334,https://sofifa.com/player/180334/marcelo-antonio-guedes-filho/19/159222,Marcelo,Marcelo Antônio Guedes Filho,31,20/05/1987,191,85,Brazil,Olympique Lyonnais,81,81,12000000,68000,CB,Right,2,2,2,Low/Medium,Normal,No,22800000.0,#Strength,RCB,6,,17/07/2017,2021,,,54.0,49.0,61.0,58.0,81.0,88.0,,,,,,,"Injury Free, Leadership, Long Passer (CPU AI Only), Power Header",36,48,83,74,42,55,39,41,74,65,54,54-8,49,74,47,76,81,89,90,30,83,81,39,65,51,71,80,82,75,16,15,10,7,14,60+2,60+2,60+2,54+2,58+2,58+2,58+2,54+2,59+2,59+2,59+2,59+2,67+2,67+2,67+2,59+2,69+2,77+2,77+2,77+2,69+2,71+2,79+2,79+2,79+2,71+2, French Ligue 1 (1),6.0,1.0,18.0,"['Anybody can clarify what the hell caused the fan to storm the pitch with that donkey banner? There any hate towards Marcelo im unaware of, or just purely look related?', ""Well from my personal experience you can get very annoyed by Marcelo because he isn't the greatest defender. But making a banner to mock him off as a donkey is just some stupid action by a deluded fan who should be happy that Memphis carries their team all the time"", 'Long passing is 45 ', '79/79, give him +5 stamina/jumping/agression', 'I really loved him when he was at Beşiktaş.', 'Beşiktaş again', 'Ah be karadayı gel yuvana geri dön bu fransız amcıkları değerini bilemedi anderseni aldı büyük ihtimalle andersen denayer ikilisini oynatacaklar bu sene en olgun döneminde oturma yedekte.BEŞİKTAŞA gel Douglas Marcelo Vitor ruiz rebocco efsane 4lü olur tarihe geçer.Hayali bile güzel be...', 'doesnt get nuff recogniton, probly cuz retrded lyon supportrs like dis yaman guy mock their own gud playrs', 'The grammar on this is...interesting.', 'thnk u ur welcum', ""I remember the time everybody at Dutch TV laughed every week (seriously) about this guy when he was far too weak to play for PSV. When I heard he was going to play for Lyon I was surprised but in the same time not suprprised since Lyon always seems to have very weak CB's."", 'Still better than Isimat-Mirin', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",7959,Marcelo,Real Madrid,Brazil,1854,2,4
19,804,205340,https://sofifa.com/player/205340/marcelo-dos-santos-ferreira/19/159222,Marcelo,Marcelo dos Santos Ferreira,28,27/07/1989,182,74,Brazil,Sporting CP,78,78,8500000,15000,CB,Right,1,2,2,Medium/High,Normal,No,17000000.0,,RES,2,,01/07/2018,2021,,,66.0,26.0,51.0,53.0,80.0,73.0,,,,,,,"Injury Prone, Dives Into Tackles (CPU AI Only), Long Passer (CPU AI Only)",37,24,80,64,28,44,27,27,64,58,68,65,64,77,68,35,90,73,72,22,73,80,20,43,35,72,82,80,77,6,16,6,10,8,47+2,47+2,47+2,47+2,47+2,47+2,47+2,47+2,49+2,49+2,49+2,51+2,57+2,57+2,57+2,51+2,67+2,71+2,71+2,71+2,67+2,70+2,76+2,76+2,76+2,70+2, Portuguese Liga ZON SAGRES (1),1.0,1.0,44.0,"['squad gang gang bang bang #cf97', 'Chicago bound', '77/77', 'Officially signed with Sporting, what a great signing tbh, wish we´d got him instead...', '', 'Rio Ave have a big problem, now, they dont have A positional 6 and none of their CBs are good enough and their defense can often be vulnerable... will be hard to replace him', 'Welcome to Sporting CP!', 'He will join at 01/07/2018.', 'Free transfer. ', '', 'Apparently signed with Sporting', ""Has been quite average for Rio Ave. He won't break into the starting 11. They already have André Pinto, who's at similar level. Not a bad sign, but he will have no space."", '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",7959,Marcelo,Real Madrid,Brazil,1854,2,4
20,39,189511,https://sofifa.com/player/189511/sergio-busquets-burgos/19/159222,Sergio Busquets,Sergio Busquets i Burgos,29,16/07/1988,189,76,Spain,FC Barcelona,88,88,46000000,300000,"CDM, CM",Right,4,3,3,Medium/Medium,Lean,Yes,94300000.0,"#Playmaker  , #Tactician ",CDM,5,,01/09/2008,2021,CDM,5.0,43.0,62.0,79.0,78.0,85.0,80.0,,,,,,,,62,67,68,88,44,78,66,68,79,85,42,44,66,85,52,61,66,86,77,54,85,87,77,86,60,88,90,86,80,5,8,13,9,13,70+3,70+3,70+3,72+3,74+3,74+3,74+3,72+3,77+3,77+3,77+3,74+3,82+3,82+3,82+3,74+3,78+3,85+3,85+3,85+3,78+3,77+3,81+3,81+3,81+3,77+3, Spain Primera Division (1),47.0,35.0,200.0,"['Oh', 'Then verratti can take his 79/83', 'And De Jong 74/77?', 'And Mbappe 75/76', 'If only we were able to get Rodri as well', '', '', 'Very bad, yet very overrated. deserves no more than a 85 currently', 'redemption szn under setien', 'https://youtu.be/jzLtxw6wQv4', ""Haahaha... Yes Literally there's no point when he's at his best. The finest of this era."", 'Why are la Liga players always rated so highly on fifa. 85/85 at most. Not even close to as good as fabinho ', 'Fabinho barely even played this season cuz injuries  and only got had a good half season in 18/19', 'Shrewsbury Town probably agrees, real show of class from Fabinho', 'He’s been playing bad but Barca can’t play good without him', 'You can play good without him. Arthur Frenkie Vidal was pretty good. Frenkie does a great job as a holding midfielder driving forward when needed. At least imo ', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",7856,Sergio Busquets,FC Barcelona,Spain,2720,0,16
21,47,168651,https://sofifa.com/player/168651/ivan-rakitic/19/159222,I. Rakitić,Ivan Rakitić,30,10/03/1988,184,78,Croatia,FC Barcelona,87,87,46500000,260000,CM,Right,4,3,3,High/High,Normal,Yes,95300000.0,"#Playmaker  , #Distance Shooter",RCM,4,,24/06/2014,2021,,,62.0,84.0,87.0,82.0,72.0,69.0,,,,,,,"Long Shot Taker (CPU AI Only), Set Play Specialist",84,83,58,87,80,84,88,84,90,87,66,59,72,77,66,84,39,84,66,90,67,75,79,86,82,81,72,74,70,14,11,12,5,9,77+3,77+3,77+3,80+3,81+3,81+3,81+3,80+3,82+3,82+3,82+3,81+3,84+3,84+3,84+3,81+3,77+3,79+3,79+3,79+3,77+3,75+3,70+3,70+3,70+3,75+3, Spain Primera Division (1),57.0,9.0,193.0,"['Both Ball Control and Short Passing are quite overrated, he loses the ball way too often, and misplaces a lot of passes.', ""and that's while always looking to play the safe option, it's insane"", ""Another disastrous game vs Bilbao in Cup. If only Arthur started the game (who created 2 big chances in 20 mins). But, he's a nice guy, looks great, doesn't complain (he does actually)- so he should remain a starter. Who cares about on pitch performances anyway? Wait, forgot to mention I'm a hater for mentioning facts."", 'Nice Long Passes So Far!', ""Should've left after the 2016-17 season..."", '17/18*, his market value was the highest after the World Cup ', 'PSG were offering 90 million for him back then', 'Unbelievable that Barça rejected that', ""He was one of Valverde's favorite players"", 'I feel bad for him for the disrespect the Barça fans give him , yeah he is not performing good a the moment and is past his prime but I think this man deserves respect he has always been professional and never complained about his situation always ready to help the club and he loves barca  . He was incredible in 2015 I don’t want him to leave and Barca fan hating on him he should leave out the big door with respect from everyone because he is a great player and person . Respect Rakitic ', '""never complained about his situation""', '', ""Except he has cried to media multiple times since Valverde finally dropped him from starting lineup. Before that, he was begging for new contract on each interview. Just because he doesn't show his emotion on pitch, some fans think he's the nicest bloke in the world. Just read some of his interviews and you will know."", 'Yeah....84. ', '💩💩💩💩💩💩💩💩💩💩', '💩💩💩💩💩💩💩💩💩💩', '💩💩💩💩💩💩💩💩💩💩', '84/84', ""Joke. Another Rakitisque's mediocrity vs Espanyol. Just one good game (newly promoted Mallorca) all season. Only 3 chances created all season. THREE! And, club wonders why nobody wants to buy this guy despite their best efforts to sell him. Just let him go for free so players like Puig and Alena (who outperformed him this season whenever got a chance) don't have to suffer. "", '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.']",7855,I. Rakitić,FC Barcelona,Croatia,2643,3,15
